Id,Note Id,Related to Id,Related to Type
33100346,70033765894,70122756762,Contact
33102081,70033767628,70122665092,Contact
33102307,70033767853,70122665093,Contact
33108355,70033773894,70122665093,Contact
33108812,70033774347,70122665094,Contact
33109218,70033774752,70122665121,Contact
33109436,70033774970,70122665107,Contact
33113785,70033779308,70122665110,Contact
33114065,70033779588,70122840209,Contact
33119272,70033784791,70122696201,Contact
33119389,70033784908,70122696202,Contact
33120209,70033785730,70122696203,Contact
33127481,70033792987,70122967091,Contact
33139344,70033804819,70122665110,Contact
33147319,70033812787,70123006435,Contact
33147693,70033813160,70123006435,Contact
33148804,70033814257,70122752299,Contact
33149198,70033814651,70122752298,Contact
33163964,70033829358,70122967091,Contact
33171996,70033837283,70122967091,Contact
33186280,70033851400,70122970031,Contact
33194684,70033859551,70122840209,Contact
33194742,70033859608,70122696203,Contact
33194759,70033859625,70122696202,Contact
33194839,70033859704,70122696201,Contact
33195219,70033860072,70123179572,Contact
33195765,70033860599,70123179572,Contact
33196239,70033861059,70123179572,Contact
33196451,70033861267,70123179572,Contact
33216149,70033880764,70122840209,Contact
33216251,70033880866,70122696201,Contact
33216722,70033881337,70123266266,Contact
33231568,70033895835,70123293024,Contact
33258930,70033922774,70071718979,Contact
33307394,70033970476,70122756762,Contact
33307451,70033970532,70122840209,Contact
33323610,70033986334,70123550677,Contact
33323783,70033986503,70123569808,Contact
33364716,70034026673,70123597871,Contact
33364802,70034026759,70123674943,Contact
33371922,70034033809,70122456697,Contact
33371956,70034033841,70122456697,Contact
33372055,70034033938,70122456697,Contact
33373289,70034035140,70122840209,Contact
33373710,70034035546,70123179572,Contact
33382863,70034044469,70122198748,Contact
33412263,70034073629,70123839037,Contact
33416181,70034077496,70123906223,Contact
33424903,70034086084,70123890380,Contact
33425433,70034086615,70123890380,Contact
33455921,70034116825,70123915052,Contact
33458149,70034119022,70124028859,Contact
33471059,70034131705,70124040645,Contact
33501115,70034161413,70124077039,Contact
33501464,70034161757,70124040645,Contact
33501555,70034161848,70124035695,Contact
33503251,70034163530,70123935564,Contact
33506254,70034166490,70123674943,Contact
33507995,70034168184,70122696201,Contact
33508770,70034168938,70123597871,Contact
33509135,70034169291,70122516321,Contact
33542150,70034201735,70123293024,Contact
33542157,70034201742,70123293024,Contact
33544891,70034204422,70124191627,Contact
33545594,70034205112,70124047541,Contact
33545742,70034205259,70124027051,Contact
33547197,70034206697,70124288919,Contact
33549023,70034208487,70123692319,Contact
33557658,70034216924,70068463704,Contact
33558495,70034217738,70068463704,Contact
33562262,70034221413,70124318832,Contact
33563169,70034222305,70122756762,Contact
33563254,70034222389,70122756762,Contact
33563361,70034222492,70122756762,Contact
33563946,70034223062,70123811686,Contact
33564166,70034223280,70123811686,Contact
33564325,70034223434,70124332464,Contact
33564356,70034223465,70124332459,Contact
33564527,70034223632,70124332460,Contact
33564560,70034223664,70124332460,Contact
33564758,70034223861,70087501831,Contact
33564785,70034223888,70087501831,Contact
33567385,70034226434,70071718979,Contact
33574610,70034233554,70124335616,Contact
33585230,70034244190,70124398321,Contact
33585421,70034244381,70124398321,Contact
33588755,70034247668,70124408913,Contact
33592782,70034251532,70124409782,Contact
33592890,70034251635,70124428557,Contact
33597147,70034255829,70124332461,Contact
33599174,70034257828,70124396733,Contact
33599352,70034258005,70124398319,Contact
33601165,70034259782,70124470859,Contact
33601583,70034260189,70124470928,Contact
33603166,70034261744,70124446107,Contact
33603530,70034262093,70124455749,Contact
33603887,70034262441,70124437167,Contact
33604015,70034262567,70124396733,Contact
33604275,70034262819,70124476837,Contact
33634662,70034292421,70124583585,Contact
33651646,70034309255,70124528835,Contact
33653066,70034310674,70123935564,Contact
33653522,70034311128,70124583585,Contact
33654249,70034311854,70124318439,Contact
33654357,70034311962,70124605553,Contact
33654454,70034312058,70124605554,Contact
33654642,70034312244,70124688694,Contact
33655062,70034312656,70124654478,Contact
33656131,70034313708,70124661546,Contact
33656214,70034313791,70124605556,Contact
33658253,70034315786,70124661545,Contact
33664408,70034321806,70110141308,Contact
33664436,70034321833,70110141308,Contact
33665696,70034323069,70110141308,Contact
33667878,70034325219,70124313154,Contact
33668504,70034325833,70124494141,Contact
33670588,70034327847,70124503731,Contact
33671321,70034328570,70124437167,Contact
33672131,70034329364,70124583492,Contact
33673021,70034330227,70124440136,Contact
33673427,70034330626,70124440488,Contact
33673599,70034330795,70124700067,Contact
33673862,70034331052,70124458986,Contact
33674113,70034331302,70124661545,Contact
33695636,70034352546,70124763830,Contact
33696056,70034352963,70122840209,Contact
33697786,70034354679,70109891963,Contact
33697869,70034354761,70110684597,Contact
33697897,70034354789,70111212850,Contact
33697930,70034354822,70111257862,Contact
33697996,70034354888,70111849237,Contact
33698117,70034355007,70118121654,Contact
33698570,70034355457,70122625573,Contact
33698935,70034355818,70122665095,Contact
33698952,70034355835,70122665095,Contact
33699789,70034356663,70122665096,Contact
33700264,70034357136,70122665097,Contact
33700319,70034357191,70122665097,Contact
33701005,70034357869,70122665099,Contact
33701048,70034357910,70122665099,Contact
33701073,70034357935,70122665099,Contact
33701224,70034358085,70122665100,Contact
33702707,70034359549,70119272768,Contact
33702725,70034359567,70119272768,Contact
33702781,70034359623,70119272768,Contact
33702832,70034359674,70122665103,Contact
33702852,70034359693,70122665103,Contact
33702929,70034359769,70122665104,Contact
33702936,70034359776,70122665104,Contact
33702966,70034359806,70122665104,Contact
33702981,70034359821,70122665104,Contact
33703014,70034359854,70122665105,Contact
33703028,70034359868,70122665105,Contact
33703065,70034359905,70122665105,Contact
33703313,70034360151,70122665105,Contact
33703392,70034360230,70122665106,Contact
33703483,70034360317,70122665108,Contact
33703561,70034360395,70122665109,Contact
33703610,70034360444,70122665111,Contact
33703628,70034360461,70122665111,Contact
33703651,70034360484,70122665111,Contact
33703700,70034360533,70122665112,Contact
33703736,70034360569,70122665112,Contact
33703891,70034360721,70122665113,Contact
33703911,70034360741,70122665113,Contact
33709950,70034366676,70124839173,Contact
33712052,70034368748,70121665119,Contact
33712802,70034369475,70124700067,Contact
33715616,70034372210,70124398319,Contact
33715702,70034372294,70124398319,Contact
33717624,70034374185,70122665115,Contact
33717770,70034374327,70122665115,Contact
33717826,70034374381,70122665116,Contact
33717904,70034374457,70122665117,Contact
33717997,70034374548,70122665118,Contact
33718043,70034374592,70122665119,Contact
33718074,70034374623,70122665119,Contact
33718098,70034374646,70122665119,Contact
33718134,70034374682,70122665119,Contact
33718414,70034374957,70122665120,Contact
33718426,70034374969,70122665120,Contact
33718441,70034374984,70122665120,Contact
33718583,70034375124,70122665120,Contact
33718686,70034375223,70122665120,Contact
33718742,70034375279,70122665122,Contact
33718760,70034375296,70122665122,Contact
33718793,70034375329,70122665122,Contact
33719013,70034375547,70122665123,Contact
33719060,70034375594,70122665124,Contact
33719132,70034375665,70122665125,Contact
33719164,70034375696,70122665125,Contact
33719236,70034375768,70122665127,Contact
33719282,70034375814,70122665127,Contact
33719303,70034375835,70122665127,Contact
33719432,70034375963,70122665127,Contact
33719531,70034376060,70122970031,Contact
33719575,70034376104,70122970031,Contact
33719936,70034376459,70124318439,Contact
33720354,70034376874,70124332459,Contact
33720427,70034376945,70124332460,Contact
33720588,70034377102,70124332461,Contact
33720775,70034377289,70124476837,Contact
33720979,70034377490,70124528835,Contact
33721078,70034377587,70124605553,Contact
33721532,70034378038,70124605556,Contact
33743135,70034399396,70122752299,Contact
33744962,70034401203,70124897169,Contact
33747299,70034403499,70124902266,Contact
33749096,70034405269,70124700067,Contact
33749415,70034405586,70124789802,Contact
33749523,70034405693,70124847711,Contact
33749617,70034405786,70123935564,Contact
33749912,70034406080,70124847712,Contact
33750116,70034406280,70124897171,Contact
33751490,70034407621,70124847711,Contact
33754740,70034410806,70120483655,Contact
33755245,70034411303,70117263235,Contact
33755452,70034411506,70117687286,Contact
33756829,70034412865,70117647404,Contact
33759679,70034415664,70116488010,Contact
33759887,70034415865,70116545159,Contact
33760111,70034416082,70116851919,Contact
33760189,70034416159,70116919527,Contact
33760322,70034416289,70116940023,Contact
33760472,70034416433,70116964489,Contact
33760658,70034416616,70117219024,Contact
33760760,70034416717,70117237226,Contact
33760854,70034416809,70117318166,Contact
33761484,70034417430,70117550753,Contact
33761517,70034417462,70117645475,Contact
33761631,70034417576,70117655300,Contact
33761707,70034417649,70117991762,Contact
33761824,70034417764,70118310602,Contact
33761929,70034417867,70118433133,Contact
33762053,70034417988,70118526635,Contact
33762150,70034418083,70118576412,Contact
33762509,70034418434,70118794234,Contact
33762597,70034418518,70118951160,Contact
33762658,70034418579,70118983848,Contact
33762707,70034418624,70119057161,Contact
33762843,70034418757,70124957381,Contact
33762989,70034418899,70119057238,Contact
33763043,70034418952,70119214895,Contact
33763511,70034419411,70124964885,Contact
33763569,70034419467,70124964885,Contact
33763855,70034419747,70119214895,Contact
33764202,70034420091,70120511277,Contact
33764382,70034420270,70120686306,Contact
33764581,70034420466,70121100768,Contact
33764817,70034420700,70121127439,Contact
33764960,70034420840,70121136194,Contact
33767402,70034423227,70124965485,Contact
33767940,70034423761,70081514058,Contact
33768646,70034424457,70074023080,Contact
33786991,70034442569,70125008222,Contact
33787823,70034443394,70124957381,Contact
33789297,70034444851,70124980719,Contact
33799256,70034454677,70125059078,Contact
33799298,70034454719,70125059078,Contact
33802075,70034457477,70125055972,Contact
33813802,70034469026,70125080474,Contact
33828344,70034483452,70125089836,Contact
33828403,70034483511,70125167475,Contact
33828588,70034483696,70125159921,Contact
33829418,70034484526,70125090668,Contact
33830490,70034485587,70125153825,Contact
33830945,70034486041,70081514058,Contact
33832200,70034487275,70123179572,Contact
33832551,70034487615,70124980719,Contact
33832787,70034487849,70125168279,Contact
33832931,70034487993,70125059078,Contact
33835904,70034490929,70119827266,Contact
33836208,70034491226,70120019240,Contact
33836545,70034491557,70121100708,Contact
33837048,70034492042,70121336189,Contact
33837669,70034492647,70123372117,Contact
33839863,70034494774,70120019240,Contact
33842411,70034497295,70120544662,Contact
33843915,70034498767,70125184399,Contact
33844261,70034499104,70121564381,Contact
33844410,70034499249,70125106576,Contact
33846192,70034501013,70122756762,Contact
33848293,70034503081,70125205283,Contact
33867646,70034522168,70125057768,Contact
33873087,70034527584,70125252720,Contact
33873648,70034528141,70120019240,Contact
33875140,70034529623,70125217586,Contact
33875743,70034530217,70125008222,Contact
33876155,70034530617,70124583585,Contact
33876850,70034531297,70119272788,Contact
33877420,70034531854,70081514058,Contact
33877676,70034532104,70125208755,Contact
33878337,70034532757,70125277440,Contact
33882804,70034537097,70104805438,Contact
33888079,70034542242,70125252720,Contact
33888738,70034542893,70125222997,Contact
33888830,70034542982,70125301593,Contact
33891205,70034545305,70125348851,Contact
33940474,70034593963,70125219062,Contact
33940537,70034594026,70125372635,Contact
33940619,70034594108,70125393688,Contact
33940706,70034594195,70125402048,Contact
33940741,70034594230,70125410946,Contact
33942643,70034596119,70125551709,Contact
33943274,70034596748,70125558164,Contact
33943976,70034597440,70125467763,Contact
33944199,70034597656,70125457950,Contact
33944284,70034597740,70125555009,Contact
33945878,70034599301,70125369081,Contact
33946205,70034599620,70125555009,Contact
33949847,70034603172,70125466621,Contact
33950171,70034603487,70125467765,Contact
33950466,70034603780,70125570552,Contact
33950992,70034604298,70125570552,Contact
33951858,70034605151,70125366581,Contact
33953540,70034606804,70124965485,Contact
33953762,70034607021,70125203746,Contact
33955297,70034608523,0,Contact
33955298,70034608523,70125589295,Contact
33955486,70034608706,70125589295,Contact
33960167,70034613318,70125589295,Contact
33960207,70034613357,70125589295,Contact
